snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1549896858,0,309,64.81763,-147.86565,1798,0,0000
1549896880,0,312,64.81752,-147.86533,1798,10,0000
1549896893,0,343,64.81741,-147.86502,1798,10,0000
1549896912,0,28,64.81718,-147.86491,1798,10,0000
1549896931,0,206,64.81701,-147.86513,1798,2,0000
1549897026,0,59,64.81707,-147.86488,1798,12,0000
1549897034,0,61,64.81714,-147.86461,1798,16,0000
1549897042,0,59,64.81730,-147.86392,1798,21,0000
1549897049,0,59,64.81745,-147.86328,1798,26,0000
1549897056,0,59,64.81764,-147.86258,1798,25,0000
1549897064,0,59,64.81778,-147.86195,1798,23,0000
1549897070,0,56,64.81790,-147.86150,1798,21,0000
1549897076,0,50,64.81805,-147.86104,1798,22,0000
1549897082,0,41,64.81827,-147.86053,1798,23,0000
1549897089,0,39,64.81850,-147.86008,1798,25,0000
1549897097,0,39,64.81874,-147.85963,1798,26,0000
1549897109,0,39,64.81926,-147.85861,1798,29,0000
1549897122,0,36,64.81987,-147.85757,1798,32,0000
1549897128,0,36,64.82020,-147.85692,1798,32,0000
1549897135,0,39,64.82053,-147.85638,1798,32,0000
1549897148,0,36,64.82115,-147.85521,1798,31,0000
1549897160,0,36,64.82184,-147.85390,1798,33,0000
1549897166,0,39,64.82216,-147.85335,1798,31,0000
1549897174,0,36,64.82245,-147.85283,1798,30,0000
1549897180,0,39,64.82271,-147.85226,1798,28,0000
1549897192,0,36,64.82329,-147.85123,1798,28,0000
1549897202,0,36,64.82372,-147.85046,1798,29,0000
1549897216,0,36,64.82431,-147.84933,1798,29,0000
1549897223,0,36,64.82462,-147.84877,1798,29,0000
1549897229,0,36,64.82492,-147.84825,1798,30,0000
1549897235,0,36,64.82520,-147.84773,1798,30,0000
1549897241,0,36,64.82548,-147.84726,1798,29,0000
1549897249,0,39,64.82575,-147.84674,1798,29,0000
1549897256,0,36,64.82605,-147.84618,1798,29,0000
1549897262,0,36,64.82632,-147.84570,1798,28,0000
1549897278,0,19,64.82691,-147.84473,1798,21,0000
1549897286,0,348,64.82725,-147.84480,1798,21,0000
1549897294,0,345,64.82750,-147.84491,1798,21,0000
1549897305,0,2,64.82793,-147.84508,1798,19,0000
1549897317,0,28,64.82819,-147.84480,1798,14,0000
1549897327,0,36,64.82835,-147.84453,1798,14,0000
1549897337,0,36,64.82783,-147.84511,1798,2,0000
1549897383,0,89,64.82842,-147.84439,1798,0,0000
1549898089,0,180,64.82840,-147.84442,1798,0,0000
1549898179,0,180,64.82840,-147.84442,1798,0,0000
1549898236,0,42,64.82855,-147.84415,1798,13,0000
1549898243,0,53,64.82861,-147.84390,1798,12,0000
1549898250,0,64,64.82864,-147.84367,1798,11,0000
1549898258,0,81,64.82864,-147.84335,1798,12,0000
1549898266,0,92,64.82863,-147.84309,1798,12,0000
1549898272,0,98,64.82861,-147.84285,1798,11,0000
1549898282,0,101,64.82858,-147.84255,1798,11,0000
1549898288,0,101,64.82857,-147.84233,1798,11,0000
1549898299,0,104,64.82848,-147.84155,1798,24,0000
1549898310,0,132,64.82817,-147.84016,1798,33,0000
1549898316,0,165,64.82787,-147.83981,1798,15,0000
1549898322,0,216,64.82747,-147.84024,1798,16,0000
1549898329,0,219,64.82689,-147.84132,1798,28,0000
1549898337,0,219,64.82494,-147.84473,1798,69,0000
1549898345,0,219,64.82270,-147.84900,1798,98,0000
1549898354,0,219,64.81857,-147.85632,1798,130,0000
1549898360,0,219,64.81567,-147.86112,1798,145,0000
1549898368,250,218,64.81096,-147.86972,1798,162,0000
1549898375,525,218,64.80682,-147.87747,1798,164,0000
1549898382,750,218,64.80258,-147.88542,1798,169,0000
1549898395,1350,215,64.79433,-147.89990,1798,168,0000
1549898408,1700,223,64.78619,-147.91509,1798,177,0000
1549898416,1900,239,64.78130,-147.93112,1798,186,0000
1549898423,2075,247,64.77879,-147.94452,1798,195,0000
1549898431,2300,249,64.77653,-147.95859,1798,200,0000
1549898441,2625,249,64.77329,-147.97760,1798,207,0000
1549898453,3225,246,64.76822,-148.00735,1798,214,0000
1549898461,3450,247,64.76571,-148.02040,1798,219,0000
1549898472,3925,246,64.76070,-148.04967,1798,227,0000
1549898478,4125,246,64.75804,-148.06329,1798,231,0000
1549898486,4425,246,64.75505,-148.07968,1798,235,0000
1549898497,4975,245,64.74937,-148.10783,1798,238,0000
1549898505,5250,246,64.74657,-148.12203,1798,241,0000
1549898517,5775,246,64.74110,-148.15349,1798,245,0000
1549898529,6375,246,64.73566,-148.18283,1798,245,0000
1549898542,7000,245,64.72975,-148.21216,1798,247,0000
1549898553,7675,245,64.72372,-148.24390,1798,247,0000
1549898568,8350,244,64.71744,-148.27544,1798,247,0000
1549898579,9100,245,64.71143,-148.30661,1798,243,0000
1549898593,9750,237,64.70454,-148.33432,1798,244,0000
1549898599,9950,229,64.70009,-148.34904,1798,249,0000
1549898607,10125,220,64.69197,-148.36624,1798,263,0000
1549898615,10250,214,64.68503,-148.37816,1798,273,0000
1549898621,10375,213,64.67844,-148.38827,1798,281,0000
1549898629,10550,212,64.66776,-148.40378,1798,294,0000
1549898647,11050,212,64.64844,-148.43158,1798,306,0000
1549898678,12800,213,64.61169,-148.48747,1798,308,0000
1549898711,14425,213,64.57172,-148.54889,1798,317,0000
1549898745,15550,213,64.52563,-148.61984,1798,348,0000
1549898776,16900,213,64.48279,-148.68523,1798,361,0000
1549898799,18250,213,64.45046,-148.73349,1798,359,0000
1549898868,21250,200,64.35055,-148.86646,1798,388,0000
1549898885,21875,194,64.31904,-148.88684,1798,400,0000
1549898891,22075,194,64.30810,-148.89313,1798,402,0000
1549898945,23925,194,64.20778,-148.95187,1798,422,0000
1549899043,27125,194,64.01663,-149.06271,1798,446,0000
1549899054,27575,194,63.99532,-149.07529,1798,446,0000
1549899148,30950,194,63.81395,-149.17944,6648,441,0000
1549899207,31000,194,63.69525,-149.24674,6648,442,0000
1549899269,31000,193,63.57312,-149.31529,3770,439,0000
1549899331,31000,193,63.45275,-149.38199,3770,436,4702
1549899390,31000,193,63.33664,-149.44554,3770,434,4702
1549899453,31000,193,63.21584,-149.51250,3076,434,0000
1549899517,31000,193,63.09066,-149.58002,3076,434,4702
1549899580,31000,193,62.96544,-149.64784,3076,437,4702
1549899641,31000,193,62.84500,-149.71130,3076,438,4702
1549899706,30600,193,62.72035,-149.77794,3076,440,4702
1549899767,27750,193,62.59900,-149.84059,3076,448,4702
1549899829,25350,193,62.47692,-149.90390,3076,439,4702
1549899888,23350,193,62.35995,-149.96471,3076,420,4702
1549899951,21400,193,62.24652,-150.02319,3076,401,4702
1549900010,19475,193,62.13946,-150.07747,3076,382,4702
1549900071,17550,193,62.03760,-150.12848,3076,366,4702
1549900104,16350,192,61.98216,-150.15625,3076,365,4702
1549900135,15325,193,61.93277,-150.18025,3076,361,4702
1549900170,14225,193,61.87859,-150.20824,3076,357,4702
1549900189,13525,183,61.84378,-150.22087,3076,361,4702
1549900196,13325,183,61.83398,-150.22205,3076,361,4702
1549900204,13150,183,61.82373,-150.22333,3076,360,4702
1549900241,11975,183,61.76332,-150.23213,3076,352,4702
1549900250,11775,183,61.74509,-150.23441,3076,347,4702
1549900263,11650,182,61.72506,-150.23671,3076,336,4702
1549900275,11525,182,61.70639,-150.23834,3076,327,4702
1549900288,11375,181,61.68809,-150.23981,3076,319,4702
1549900299,11075,181,61.67056,-150.24098,3076,315,4702
