snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1549912124,4237,204,61.12162,-149.83145,8444,206,0000
1549912132,4475,213,61.11634,-149.84080,8444,207,0000
1549912140,4800,220,61.10974,-149.85294,8444,208,0000
1549912151,5088,225,61.10501,-149.86433,8444,208,0000
1549912168,5556,228,61.09457,-149.88643,8444,208,0000
1549912180,5725,231,61.08806,-149.90668,8444,208,0000
1549912195,6261,231,61.07572,-149.94267,8444,208,0000
1549912211,6725,231,61.06809,-149.96578,8444,208,0000
1549912226,7323,235,61.05607,-150.00276,8444,225,0000
1549912238,7660,237,61.04886,-150.02594,8444,241,0000
1549912250,8076,236,61.04086,-150.05006,8444,240,0000
1549912268,8450,234,61.03295,-150.07251,8444,240,0000
1549912279,8875,235,61.02348,-150.10002,8444,240,0000
1549912406,12300,227,60.93832,-150.33328,8444,240,0000
1549912442,13179,233,60.90949,-150.41031,8444,260,0000
1549912455,13578,233,60.90046,-150.43507,8444,260,0000
1549912518,15025,233,60.85788,-150.55061,8444,255,0000
1549912551,15900,233,60.83433,-150.61350,8444,260,0000
1549912571,16125,232,60.82553,-150.63675,8444,260,0000
1549912630,17738,232,60.77167,-150.78192,8444,260,0000
1549912667,18344,232,60.75201,-150.83400,8444,260,5270
1549912736,19800,232,60.69323,-150.98892,8444,282,5270
1549912802,20850,232,60.64826,-151.10892,8444,292,5270
1549912866,22300,232,60.59517,-151.25397,8444,292,5270
1549912903,23125,232,60.55866,-151.36679,8444,292,5270
1549912975,24125,266,60.52989,-151.47463,8444,219,5270
1549912984,24625,266,60.51494,-151.52362,8444,219,5270
1549913012,25048,98,60.50589,-151.56055,8444,239,5270
1549913039,25550,201,60.48141,-151.63359,8444,327,5270
1549913050,25816,228,60.45952,-151.70326,8444,340,5270
1549913126,26700,228,60.41859,-151.83360,8444,340,5270
1549913162,27450,233,60.38405,-151.94228,8444,308,5270
1549913198,28225,233,60.35420,-152.03784,8444,308,5270
1549913275,28999,233,60.31212,-152.16855,8444,308,5270
1549913358,29200,233,60.30138,-152.20322,8444,308,5270
