snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1549922367,34000,298,58.98706,-141.12126,5798,390,0000
1549922452,34000,298,59.04968,-141.34245,5798,390,0000
1549922512,34000,306,59.10080,-141.50554,5798,390,0000
1549922543,34000,299,59.13692,-141.62967,5798,400,0000
1549922600,34000,299,59.19329,-141.82695,5798,400,0000
1549922682,34000,304,59.26850,-142.07559,5798,400,0000
1549922737,34000,299,59.31983,-142.25323,5798,400,0000
1549922794,34000,297,59.36877,-142.43581,5798,410,0000
1549922855,34000,297,59.42127,-142.64008,5798,400,0000
1549922913,34000,297,59.46963,-142.83516,5798,400,0000
1549922970,34000,297,59.51928,-143.03801,5798,400,0000
1549923032,34000,297,59.57134,-143.25172,5798,400,0000
1549923087,34000,299,59.61600,-143.42831,5798,400,0000
1549923146,34000,297,59.66681,-143.63049,5798,400,0000
1549923208,34000,297,59.71939,-143.84070,5798,400,0000
1549923264,34000,297,59.76732,-144.03297,5798,400,0000
1549923326,34000,297,59.81871,-144.23923,5798,400,0000
1549923379,34000,297,59.86570,-144.42789,5798,400,0000
1549923460,34000,297,59.92400,-144.66171,5798,400,0000
1549923515,34000,297,59.96876,-144.84120,5798,390,0000
1549923574,34000,289,60.00839,-145.03099,5798,390,0000
1549923642,34000,297,60.05576,-145.24356,5798,390,0000
1549923693,34000,297,60.09590,-145.41591,5798,390,0000
1549923753,34000,289,60.13585,-145.61291,5798,390,0000
1549923832,34000,297,60.18969,-145.85792,5798,390,0000
1549923883,34000,297,60.22968,-146.02815,5798,400,0000
1549923927,34000,297,60.27179,-146.20087,5798,390,0000
1549923987,34000,288,60.31800,-146.42630,5798,390,0000
1549924048,34000,297,60.36654,-146.64735,5798,390,0000
1549924104,34000,289,60.40636,-146.85185,5798,390,0000
1549924161,34000,297,60.44777,-147.04324,5798,390,0000
1549924243,34000,289,60.49490,-147.28441,5798,390,0000
1549924299,34000,296,60.53247,-147.46422,5798,380,0000
1549924365,32500,291,60.57291,-147.66911,5798,380,0000
1549924414,30100,296,60.60876,-147.83728,5798,370,0000
1549924472,27900,291,60.64920,-148.03885,5798,370,0000
1549924532,25800,291,60.68787,-148.24069,5798,360,0000
1549924592,23700,298,60.72940,-148.43198,5798,350,0000
1549924650,21700,293,60.76768,-148.61209,5798,340,0000
1549924706,19700,291,60.80286,-148.78868,5798,330,0000
1549924771,17800,293,60.84037,-148.97763,5798,320,0000
1549924931,17275,113,60.84673,-149.01498,8444,320,3537
1549925031,10200,283,60.97804,-149.66167,8444,229,3537
1549925042,10100,287,60.98122,-149.68770,8444,241,3537
1549925062,9950,287,60.98662,-149.72407,8444,245,3537
1549925074,9816,293,60.99393,-149.76033,8444,251,3537
1549925106,9450,328,60.97085,-149.79170,8444,401,3537
1549925118,9025,330,60.99810,-149.83121,8444,404,3537
1549925126,8849,339,61.01766,-149.84464,8444,482,3537
1549925146,8522,335,61.04697,-149.87189,8444,443,3537
1549925156,8240,329,61.06345,-149.89165,8444,397,3537
1549925170,7990,332,61.07989,-149.90933,8444,358,3537
1549925184,7725,329,61.09383,-149.92694,8444,334,3537
1549925198,7375,320,61.11017,-149.95422,8444,300,3537
1549925207,7125,314,61.11703,-149.97391,8444,280,3537
1549925215,7050,294,61.11780,-149.98050,8444,256,3537
1549925235,6537,299,61.12638,-150.03029,8444,245,3537
1549925259,5800,299,61.12440,-150.08481,8444,245,3537
1549925282,5365,254,61.11478,-150.14259,8444,270,3537
1549925295,5250,257,61.11274,-150.16151,8444,266,3537
1549925307,5000,257,61.10997,-150.19966,8444,263,3537
1549925323,4949,259,61.10831,-150.21756,8444,257,3537
1549925331,4788,259,61.10650,-150.25482,8444,257,3537
1549925340,4692,259,61.10509,-150.27129,8444,250,3537
1549925354,4650,262,61.10453,-150.28137,8444,242,3537
1549925360,4450,262,61.10386,-150.31424,8444,242,3537
1549925384,4225,289,61.10838,-150.35164,8444,221,3537
1549925392,4008,294,61.11498,-150.36890,8444,208,3537
1549925403,3925,328,61.11824,-150.37149,8444,204,3537
1549925415,3800,328,61.12459,-150.38246,8444,204,3537
1549925444,3760,58,61.15199,-150.34782,8444,243,3537
1549925450,3575,58,61.15714,-150.34080,8444,243,3537
1549925462,3100,62,61.16548,-150.31146,8444,242,3537
