snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1549843665,5900,220,61.09599,-149.89981,8444,0,4572
1549843677,6425,223,61.08747,-149.91637,8444,200,4572
1549843712,6425,225,61.08586,-149.92004,8444,204,4572
1549843734,8500,236,61.05000,-150.00000,5798,200,0000
1549843736,8049,225,61.06124,-149.97939,8444,204,4572
1549843752,8875,225,61.04795,-150.01743,8444,204,4572
1549843764,9275,225,61.03960,-150.04202,8444,204,4572
1549843784,9925,232,61.02985,-150.06944,8444,206,4572
1549843794,10700,236,61.01667,-150.10001,5798,210,0000
1549843796,10679,236,61.01863,-150.10254,8444,211,4572
1549843818,10975,234,61.00965,-150.12856,8444,212,4572
1549843837,11211,234,60.99725,-150.16417,8444,221,4572
1549843849,11531,234,60.98969,-150.18600,8444,221,4572
1549843852,11700,236,60.98325,-150.20026,5798,240,0000
1549843861,11674,234,60.97922,-150.21547,8444,232,4572
1549843872,11836,234,60.97001,-150.24167,8444,247,4572
1549843902,12050,234,60.96117,-150.26659,8444,261,4572
1549843911,12900,233,60.93832,-150.32330,5798,270,0000
1549843932,13214,234,60.92462,-150.36731,8444,284,4572
1549843964,13638,233,60.90483,-150.42175,8444,283,4572
1549843969,14100,229,60.88983,-150.44338,5798,270,0000
1549843996,14567,233,60.87347,-150.50726,8444,283,4572
1549844028,15400,229,60.84128,-150.55873,5798,280,0000
1549844070,16613,233,60.82291,-150.64302,8444,282,4572
1549844077,16975,233,60.81152,-150.67352,8444,282,4572
1549844085,17500,233,60.78972,-150.68777,5798,260,0000
1549844133,19025,233,60.76934,-150.78616,8444,273,4572
1549844147,19800,240,60.74483,-150.81624,5798,250,0000
1549844194,20764,233,60.72829,-150.89603,8444,243,4572
1549844204,21500,225,60.70006,-150.92610,5798,240,0000
1549844257,22400,233,60.68959,-150.99809,8444,243,4572
1549844309,23475,232,60.65656,-151.08467,8444,253,4572
1549844338,23833,232,60.64517,-151.11417,8444,253,4572
1549844378,25095,232,60.60095,-151.23263,8444,253,4572
1549844424,25200,235,60.59386,-151.25334,8444,275,4572
1549844469,25650,235,60.56171,-151.35202,8444,275,4572
1549844575,26000,246,60.46989,-151.63666,5798,330,4572
1549844635,26000,239,60.41367,-151.82480,5798,340,4572
1549844691,26000,232,60.35234,-152.00430,5798,350,4572
1549844750,26000,239,60.29434,-152.18227,5798,350,4572
1549844809,26000,239,60.23808,-152.36093,5798,350,4572
1549844867,26000,239,60.18252,-152.54198,5798,350,4572
1549844925,26000,239,60.13063,-152.71449,5798,350,4572
1549844983,26000,237,60.08093,-152.87389,5798,340,4572
1549845044,26000,232,60.02228,-153.04018,5798,340,4572
1549845102,26000,240,59.96589,-153.20853,5798,340,4572
1549845178,26000,234,59.90706,-153.37524,5798,340,4572
1549845239,26000,240,59.86048,-153.51614,5798,330,4572
1549845298,26000,237,59.81390,-153.65680,5798,340,4572
1549845353,26000,237,59.76791,-153.79544,5798,340,4572
1549845412,26000,240,59.71678,-153.95697,5798,340,0000
1549845471,26000,229,59.65934,-154.11191,5798,340,0000
1549845530,26000,237,59.60500,-154.26247,5798,340,0000
1549845592,26000,240,59.54912,-154.42937,5798,340,0000
1549845647,26000,237,59.49987,-154.57788,5798,340,0000
1549845704,26000,229,59.44021,-154.73480,5798,340,0000
1549845761,26000,240,59.38356,-154.89745,5798,340,0000
1549845825,26000,237,59.32906,-155.05722,5798,340,0000
1549845881,26000,232,59.27393,-155.20665,5798,340,0000
1549845959,26000,237,59.20977,-155.38705,5798,340,0000
1549846016,26000,238,59.16128,-155.52766,5798,340,0000
1549846076,26000,230,59.10403,-155.67392,5798,340,0000
1549846134,26000,238,59.04961,-155.82092,5798,340,0000
1549846193,26000,238,58.99776,-155.96744,5798,340,0000
1549846251,26000,230,58.94036,-156.11284,5798,340,0000
1549846309,26000,238,58.88393,-156.26483,5798,340,0000
1549846373,26000,230,58.82013,-156.42248,5798,350,0000
1549846424,26000,238,58.76822,-156.56026,5798,350,0000
1549846485,26000,230,58.70475,-156.71632,5798,340,0000
1549846543,26000,238,58.64740,-156.86829,5798,340,0000
1549846605,26000,238,58.59297,-157.02161,5798,340,0000
1549846661,26000,230,58.53720,-157.16370,5798,340,0000
1549846738,26000,235,58.47442,-157.32599,5798,330,0000
1549846796,26000,230,58.41934,-157.45714,5798,340,0000
1549846855,26000,238,58.36630,-157.59618,5798,340,0000
1549846915,26000,227,58.30655,-157.73433,5798,330,0000
1549846973,26000,238,58.24941,-157.88028,5798,340,0000
1549847030,26000,235,58.19713,-158.01714,5798,330,0000
1549847088,26000,227,58.13708,-158.15590,5798,330,0000
1549847149,26000,235,58.08028,-158.29352,5798,320,0000
1549847205,26000,235,58.02900,-158.42300,5798,310,0000
1549847265,26000,235,57.97890,-158.55344,5798,310,0000
1549847323,26000,227,57.92320,-158.68121,5798,310,0000
1549847384,26000,232,57.86778,-158.80768,5798,310,0000
1549847441,26000,235,57.81713,-158.93041,5798,310,0000
1549847517,26000,235,57.75769,-159.08067,5798,310,0000
1549847576,26000,224,57.70379,-159.19429,5798,310,0000
1549847634,26000,236,57.65078,-159.31685,5798,310,0000
1549847693,26000,236,57.59766,-159.44768,5798,310,0000
1549847752,26000,232,57.54816,-159.56787,5798,310,0000
1549847811,26000,228,57.48859,-159.69948,5798,310,0000
1549847869,26000,232,57.43559,-159.81764,5798,310,0000
1549847928,26000,236,57.38270,-159.94487,5798,310,0000
1549847987,26000,228,57.32304,-160.07678,5798,310,0000
1549848046,26000,232,57.26646,-160.20364,5798,310,0000
1549848104,26000,236,57.21443,-160.32964,5798,310,0000
1549848162,26000,224,57.15649,-160.45070,5798,300,0000
1549848220,26000,232,57.10030,-160.57191,5798,300,0000
1549848297,26000,232,57.03848,-160.70901,5798,300,0000
1549848357,26000,228,56.98240,-160.82623,5798,300,0000
1549848416,26000,228,56.93205,-160.92833,5798,300,0000
