snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1549843504,0,257,61.21313,-149.83379,3076,0,0000
1549843629,0,237,61.21305,-149.83406,3076,11,1200
1549843654,0,267,61.21286,-149.83470,3076,24,1200
1549843663,0,272,61.21286,-149.83585,3076,33,1200
1549843669,0,270,61.21286,-149.83701,3076,15,1200
1549843676,0,270,61.21287,-149.83754,3076,15,1200
1549843684,0,267,61.21286,-149.83878,3076,31,1200
1549843690,0,289,61.21290,-149.83969,3076,24,1200
1549843697,0,351,61.21313,-149.83998,3076,24,1200
1549843705,0,355,61.21341,-149.84001,3076,24,1200
1549843711,0,357,61.21366,-149.84000,3076,25,1200
1549843718,0,2,61.21394,-149.84001,3076,9,1200
1549843752,0,355,61.21420,-149.84001,3076,20,1200
1549843759,0,357,61.21449,-149.84003,3076,25,1200
1549843770,0,5,61.21501,-149.84003,3076,19,1200
1549843778,0,70,61.21518,-149.83971,3076,22,1200
1549843816,0,90,61.21519,-149.83398,3076,16,1200
1549843834,0,81,61.21524,-149.83150,3076,28,1200
1549843845,0,53,61.21542,-149.83090,3076,2,1200
1549843972,0,357,61.21565,-149.83089,3076,21,1200
1549843979,0,309,61.21587,-149.83109,3076,21,1200
1549843988,0,270,61.21590,-149.83226,3076,28,1200
1549843994,50,270,61.21591,-149.83490,3076,49,1200
1549844000,125,270,61.21587,-149.83856,3076,68,1200
1549844007,225,268,61.21587,-149.84264,3076,73,1200
1549844015,350,266,61.21568,-149.84975,3076,85,1200
1549844021,475,263,61.21555,-149.85480,3076,86,1200
1549844028,600,236,61.21458,-149.85941,3076,88,1200
1549844035,625,218,61.21285,-149.86304,3076,90,1200
1549844041,700,191,61.21037,-149.86519,3076,91,1200
1549844048,800,157,61.20670,-149.86481,3076,87,1200
1549844056,850,108,61.20525,-149.86095,3076,84,1200
1549844064,925,93,61.20488,-149.85361,3076,88,1200
1549844075,1050,90,61.20479,-149.84578,3076,89,1200
1549844082,1175,90,61.20474,-149.83801,3076,92,1200
1549844091,1200,91,61.20465,-149.82948,3076,102,1200
1549844098,1225,91,61.20461,-149.82350,3076,106,1200
1549844105,1250,91,61.20451,-149.81679,3076,110,1200
1549844114,1225,90,61.20446,-149.80713,3076,117,1200
1549844128,1250,90,61.20441,-149.79004,3076,118,1200
1549844146,1225,90,61.20438,-149.76886,3076,123,1200
1549844159,1150,91,61.20424,-149.75424,3076,127,1200
1549844166,1125,90,61.20424,-149.74680,3076,130,1200
1549844188,1125,49,61.20819,-149.71954,3076,122,1200
1549844201,1150,42,61.21312,-149.71019,3076,122,1200
1549844252,1375,44,61.23439,-149.66786,7996,118,1200
1549844263,1500,43,61.23834,-149.65997,7996,113,1200
1549844273,1625,44,61.24217,-149.65240,7996,108,1200
1549844288,1750,43,61.24750,-149.64154,7996,107,1200
1549844298,1725,41,61.25139,-149.63438,7996,112,1200
1549844308,1700,38,61.25553,-149.62718,7996,117,1200
1549844318,1625,36,61.26013,-149.62006,7996,122,1200
1549844328,1550,35,61.26476,-149.61299,7996,124,1200
1549844337,1550,36,61.26879,-149.60693,7996,123,1200
1549844344,1525,35,61.27171,-149.60249,7996,124,1200
1549844354,1475,34,61.27652,-149.59554,7996,125,1200
1549844364,1425,31,61.28141,-149.58903,7996,128,1200
1549844375,1425,27,61.28700,-149.58249,7996,127,1200
1549844389,1450,23,61.29487,-149.57469,7996,123,1200
1549844399,1450,24,61.30008,-149.56970,7996,121,1200
1549844411,1450,23,61.30534,-149.56493,7996,121,1200
1549844421,1400,17,61.31079,-149.56074,7996,124,1200
1549844430,1375,15,61.31567,-149.55769,7996,125,1200
1549844441,1350,14,61.32196,-149.55444,7996,123,1200
1549844451,1350,13,61.32769,-149.55159,7996,123,1200
1549844461,1350,12,61.33304,-149.54906,7996,119,1200
1549844471,1350,17,61.33844,-149.54620,7996,117,1200
1549844480,1350,21,61.34337,-149.54234,7996,117,1200
1549844486,1350,23,61.34616,-149.53990,7996,115,1200
1549844495,1350,23,61.35087,-149.53563,7996,115,1200
1549844507,1325,27,61.35608,-149.53050,7996,117,1200
1549844517,1325,30,61.36088,-149.52473,7996,116,1200
1549844526,1325,30,61.36544,-149.51915,7996,113,1200
1549844537,1325,32,61.37004,-149.51323,7996,112,1200
1549844548,1325,36,61.37442,-149.50684,7996,113,1200
1549844557,1325,38,61.37838,-149.50053,7996,111,1200
1549844568,1325,41,61.38254,-149.49312,7996,114,1200
1549844576,1325,42,61.38620,-149.48598,7996,114,1200
1549844588,1325,39,61.39041,-149.47832,7996,115,1200
1549844597,1325,38,61.39458,-149.47145,7996,116,1200
1549844612,1325,37,61.40058,-149.46178,7996,114,1200
1549844624,1325,35,61.40552,-149.45418,7996,115,1200
1549844632,1300,36,61.40950,-149.44810,7996,115,1200
1549844642,1325,37,61.41404,-149.44112,7996,115,1200
1549844651,1300,37,61.41769,-149.43515,7996,115,1200
1549844662,1300,38,61.42247,-149.42738,7996,116,1200
1549844672,1300,39,61.42614,-149.42108,7996,116,1200
1549844678,1275,40,61.42896,-149.41603,7996,116,1200
1549844693,1250,41,61.43472,-149.40553,7996,116,1200
1549844704,1250,42,61.43937,-149.39656,7996,118,1200
1549844733,1250,48,61.45016,-149.37317,7996,116,1200
1549844748,1200,51,61.45538,-149.36015,7996,118,1200
1549844766,1175,53,61.46086,-149.34393,7996,118,1200
