snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1549861558,5600,267,61.10358,-150.11435,3076,245,3355
1549861570,5400,268,61.10312,-150.14250,3076,243,3355
1549861582,5200,268,61.10262,-150.17026,3076,241,3355
1549861595,5100,268,61.10220,-150.19890,3076,234,3355
1549861606,5025,268,61.10181,-150.22594,3076,227,3355
1549861619,4950,268,61.10144,-150.25258,3076,220,3355
1549861631,4875,268,61.10116,-150.27638,3076,213,3355
1549861644,4800,268,61.10079,-150.30345,3076,207,3355
1549861651,4800,268,61.10065,-150.31474,3076,210,3355
1549861662,4775,269,61.10046,-150.33955,3076,212,3355
1549861668,4775,269,61.10042,-150.35217,3076,213,3355
1549861674,4800,269,61.10032,-150.36479,3076,214,3355
1549861681,4800,269,61.10023,-150.37781,3076,216,3355
1549861692,4775,269,61.10009,-150.40212,3076,217,3355
1549861700,4775,269,61.09996,-150.41450,3076,217,3355
1549861712,4775,268,61.09978,-150.44148,3076,218,3355
1549861724,4775,268,61.09958,-150.46498,3076,217,3355
1549861731,4700,268,61.09944,-150.47871,3076,215,3355
1549861742,4450,268,61.09918,-150.50357,3076,214,3355
1549861754,4125,268,61.09897,-150.52887,3076,215,3355
1549861762,4000,268,61.09886,-150.54085,3076,216,3355
1549861794,3175,315,61.10715,-150.60530,3076,219,3355
1549861803,2975,335,61.11479,-150.61491,3076,216,3355
1549861812,2800,352,61.12379,-150.61900,3076,212,3355
1549861835,2400,41,61.14249,-150.60422,3076,209,3355
1549861842,2225,56,61.14771,-150.58940,3076,207,3355
1549861848,2150,60,61.15054,-150.57921,3076,206,3355
1549861854,2075,61,61.15326,-150.56874,3076,205,3355
1549861862,2025,62,61.15590,-150.55850,3076,203,3355
1549861871,1950,64,61.15979,-150.54231,3076,198,3355
1549861878,1900,75,61.16226,-150.52643,3076,192,3355
1549861884,1875,78,61.16322,-150.51697,3076,188,3355
1549861890,1850,79,61.16382,-150.51024,3076,186,3355
1549861898,1775,82,61.16499,-150.49469,3076,182,3355
1549861909,1775,84,61.16610,-150.47282,3076,180,3355
1549861915,1775,84,61.16652,-150.46306,3076,179,3355
1549861921,1775,86,61.16684,-150.45267,3076,180,3355
1549861927,1775,89,61.16698,-150.44168,3076,179,3355
1549861933,1800,90,61.16699,-150.43132,3076,179,3355
1549861939,1775,90,61.16694,-150.42125,3076,180,3355
1549861946,1775,90,61.16693,-150.41048,3076,180,3355
1549861970,1775,89,61.16699,-150.36855,3076,181,3355
1549861976,1775,89,61.16708,-150.35838,3076,181,3355
1549861995,1775,89,61.16711,-150.32632,3076,182,3355
1549862008,1775,89,61.16717,-150.30537,3076,182,3355
1549862019,1800,89,61.16730,-150.28404,3076,183,3355
1549862033,1775,90,61.16730,-150.26285,3076,183,3355
1549862039,1775,90,61.16730,-150.25236,3076,184,3355
1549862060,1625,89,61.16743,-150.21469,3076,185,3355
1549862066,1500,89,61.16753,-150.19959,3076,179,3355
1549862076,1350,90,61.16754,-150.18422,3076,172,3355
1549862102,1000,90,61.16759,-150.14679,3076,151,3355
1549862121,725,90,61.16759,-150.12207,3076,137,3355
1549862133,600,90,61.16750,-150.10692,3076,130,3355
1549862160,275,89,61.16762,-150.07315,3076,125,3355
1549862172,150,89,61.16778,-150.05910,3076,125,3355
1549862184,0,89,61.16780,-150.04343,3076,129,3355
1549862191,0,89,61.16782,-150.03571,3076,130,3355
1549862201,0,90,61.16782,-150.02156,3076,115,3355
1549862214,0,90,61.16785,-150.01157,3076,68,3355
1549862221,0,90,61.16783,-150.00835,3076,51,3355
1549862232,0,90,61.16786,-150.00299,3076,46,3355
1549862240,0,87,61.16786,-150.00053,3076,39,3355
1549862246,0,75,61.16800,-149.99783,3076,31,3355
1549862253,0,64,61.16828,-149.99622,3076,28,3355
1549862259,0,56,61.16861,-149.99507,3076,21,3355
1549862265,0,49,61.16893,-149.99420,3076,18,3355
1549862271,0,30,61.16931,-149.99362,3076,17,3355
1549862277,0,33,61.16976,-149.99306,3076,17,3355
1549862284,0,36,61.17017,-149.99243,3076,18,3355
1549862296,0,39,61.17104,-149.99104,3076,19,3355
1549862305,0,47,61.17159,-149.98988,3076,18,3355
1549862315,0,50,61.17207,-149.98871,3076,17,3355
1549862327,0,33,61.17271,-149.98761,3076,32,3355
1549862333,0,33,61.17300,-149.98721,3076,29,3355
1549862341,0,39,61.17339,-149.98665,3076,26,3355
1549862347,0,59,61.17351,-149.98628,3076,20,3355
1549862354,0,90,61.17350,-149.98589,3076,16,3355
1549862363,0,129,61.17338,-149.98553,3076,15,3355
1549862384,0,149,61.17303,-149.98508,3076,11,3355
1549862391,0,149,61.17347,-149.98645,3076,2,3355
