snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1549868406,9325,57,61.03349,-151.03748,3076,275,2234
1549868418,9125,57,61.04155,-151.01125,3076,271,2234
1549868430,8850,57,61.04953,-150.98511,3076,267,2234
1549868442,8575,58,61.05754,-150.95836,3076,266,2234
1549868455,8275,58,61.06536,-150.93170,3076,265,2234
1549868467,7975,58,61.07304,-150.90536,3076,264,2234
1549868480,7650,58,61.08087,-150.87888,3076,263,2234
1549868493,7275,58,61.08884,-150.85199,3076,265,2234
1549868504,6875,58,61.09666,-150.82561,3076,267,2234
1549868519,6500,58,61.10489,-150.79823,3076,270,2234
1549868529,6150,57,61.11299,-150.77159,3076,272,2234
1549868542,5875,57,61.12123,-150.74443,3076,271,2234
1549868555,5750,57,61.12940,-150.71761,3076,263,2234
1549868566,5675,57,61.13705,-150.69225,3076,254,2234
1549868579,5600,58,61.14464,-150.66701,3076,246,2234
1549868592,5425,58,61.15210,-150.64227,3076,241,2234
1549868603,5325,57,61.15924,-150.61853,3076,235,2234
1549868612,5200,68,61.16350,-150.60187,3076,235,2234
1549868618,5150,78,61.16519,-150.58794,3076,231,2234
1549868624,5075,86,61.16592,-150.57371,3076,228,2234
1549868645,4775,88,61.16606,-150.52809,3076,224,2234
1549868653,4650,88,61.16620,-150.51495,3076,224,2234
1549868660,4500,88,61.16638,-150.50131,3076,225,2234
1549868670,4225,89,61.16652,-150.47536,3076,229,2234
1549868677,4050,89,61.16656,-150.46111,3076,231,2234
1549868683,3900,89,61.16666,-150.44800,3076,231,2234
1549868689,3775,89,61.16670,-150.43442,3076,231,2234
1549868697,3625,89,61.16679,-150.42128,3076,230,2234
1549868703,3525,89,61.16685,-150.40802,3076,227,2234
1549868712,3325,89,61.16689,-150.38763,3076,223,2234
1549868718,3200,89,61.16689,-150.37546,3076,219,2234
1549868729,2950,89,61.16708,-150.35004,3076,209,2234
1549868736,2825,89,61.16713,-150.33844,3076,204,2234
1549868744,2625,89,61.16713,-150.31993,3076,198,2234
1549868750,2525,89,61.16716,-150.30905,3076,194,2234
1549868756,2400,89,61.16721,-150.29729,3076,189,2234
1549868763,2300,89,61.16725,-150.28601,3076,186,2234
1549868771,2175,89,61.16730,-150.27512,3076,183,2234
1549868783,1975,89,61.16736,-150.25472,3076,177,2234
1549868789,1875,89,61.16740,-150.24403,3076,174,2234
1549868795,1775,89,61.16745,-150.23315,3076,174,2234
1549868821,1325,90,61.16753,-150.18811,3076,169,2234
1549868829,1225,90,61.16753,-150.17810,3076,169,2234
1549868842,1050,89,61.16764,-150.15839,3076,166,2234
1549868853,850,90,61.16762,-150.13945,3076,161,2234
1549868864,675,90,61.16754,-150.12146,3076,154,2234
1549868871,575,88,61.16757,-150.11209,3076,147,2234
1549868878,500,88,61.16766,-150.10414,3076,138,2234
1549868885,400,89,61.16771,-150.09561,3076,135,2234
1549868891,300,89,61.16778,-150.08423,3076,135,2234
1549868900,200,90,61.16778,-150.07202,3076,136,2234
1549868908,125,90,61.16775,-150.06412,3076,134,2234
1549868919,0,90,61.16775,-150.05176,3076,130,2234
1549868940,0,90,61.16782,-150.02522,3076,122,2234
1549868952,0,90,61.16786,-150.01286,3076,88,2234
1549868963,0,90,61.16787,-150.00546,3076,46,2234
1549868980,0,87,61.16789,-150.00038,3076,29,2234
1549868988,0,75,61.16804,-149.99789,3076,28,2234
1549868995,0,64,61.16831,-149.99629,3076,28,2234
1549869004,0,47,61.16896,-149.99437,3076,23,2234
1549869013,0,36,61.16974,-149.99307,3076,23,2234
1549869024,0,36,61.17049,-149.99197,3076,20,2234
1549869034,0,41,61.17127,-149.99066,3076,18,2234
1549869042,0,47,61.17159,-149.98991,3076,16,2234
1549869049,0,47,61.17203,-149.98886,3076,15,2234
1549869058,0,36,61.17250,-149.98795,3076,15,2234
1549869065,0,33,61.17281,-149.98750,3076,30,2234
1549869072,0,33,61.17311,-149.98712,3076,31,2234
1549869080,0,33,61.17360,-149.98640,3076,30,2234
1549869097,0,354,61.17442,-149.98575,3076,29,2234
1549869104,0,340,61.17476,-149.98599,3076,31,2234
1549869124,0,73,61.17543,-149.98561,3076,19,2234
1549869131,0,92,61.17541,-149.98512,3076,17,2234
