snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1549884159,34000,310,56.48315,-141.02814,5798,470,1061
1549884218,34000,308,56.56961,-141.21707,5798,470,1061
1549884276,34000,310,56.65338,-141.39893,5798,470,1061
1549884338,34000,302,56.73664,-141.60448,5798,470,1061
1549884395,34000,310,56.81461,-141.79013,5798,470,1061
1549884452,34000,308,56.89529,-141.98361,5798,470,1061
1549884531,34000,310,56.99256,-142.20900,5798,470,0000
1549884595,34000,302,57.06295,-142.39343,5798,470,0000
1549884649,34000,310,57.13076,-142.55878,5798,460,0000
1549884707,34000,304,57.20038,-142.73791,5798,460,0000
1549884764,34000,304,57.26995,-142.92392,5798,450,0000
1549884825,34000,311,57.34800,-143.11670,5798,450,0000
1549884882,34000,305,57.41714,-143.29520,5798,450,0000
1549884938,34000,302,57.48894,-143.49431,5798,440,0000
1549884998,34000,311,57.56532,-143.68684,5798,440,0000
1549885055,34000,305,57.63417,-143.86635,5798,440,0000
1549885116,34000,307,57.70505,-144.04813,5798,430,0000
1549885175,34000,305,57.77199,-144.22527,5798,430,0000
1549885252,34000,305,57.84930,-144.43408,5798,430,0000
1549885310,34000,303,57.90810,-144.60458,5798,430,0000
1549885368,34000,305,57.96967,-144.78058,5798,430,0000
1549885427,34000,305,58.03429,-144.96338,5798,430,0000
1549885494,34000,305,58.10390,-145.15854,5798,430,0000
1549885545,34000,305,58.16192,-145.32005,5798,430,0000
1549885602,34000,303,58.22601,-145.50494,5798,430,0000
1549885661,34000,305,58.29462,-145.69961,5798,430,0000
1549885719,34000,305,58.36372,-145.89323,5798,430,0000
1549885779,34000,303,58.43154,-146.08922,5798,420,0000
1549885836,34000,305,58.49729,-146.27574,5798,420,0000
1549885894,34000,305,58.56562,-146.46689,5798,420,0000
1549885956,34000,296,58.62774,-146.66881,5798,420,0000
1549886033,34000,306,58.69796,-146.88480,5798,420,0000
1549886127,34000,302,58.81609,-147.22292,6648,413,1061
1549886188,34000,302,58.87747,-147.41116,6648,412,1061
1549886253,34000,301,58.94316,-147.61423,6648,407,1061
1549886314,34000,301,59.00263,-147.79936,6648,402,1061
1549886379,34000,301,59.06593,-147.99857,6648,396,1061
1549886441,34000,301,59.12402,-148.18240,6648,394,1061
1549886500,34000,301,59.18130,-148.36543,6648,392,1061
1549886566,34000,301,59.24247,-148.56224,6648,394,1061
1549886626,34000,300,59.29926,-148.74664,6648,391,1061
1549886693,34000,300,59.35932,-148.94345,6648,378,1061
1549886753,34000,300,59.41304,-149.12036,6648,376,1061
1549886814,34000,300,59.46648,-149.29807,6648,380,1061
1549886879,34000,300,59.52518,-149.49466,6648,383,1061
1549886941,34000,300,59.57904,-149.67679,6648,382,1061
1549887000,34000,299,59.63267,-149.85948,6648,382,1061
1549887067,34000,299,59.69044,-150.05800,6648,380,1061
1549887127,34000,299,59.74328,-150.24087,6648,382,1061
1549887188,34000,299,59.79630,-150.42590,6648,383,1061
1549887253,34000,299,59.85342,-150.62714,6648,381,1061
1549887314,34000,299,59.90538,-150.81151,6648,385,1061
1549887379,34000,298,59.96217,-151.01503,6648,386,1061
1549887441,34000,298,60.01469,-151.20474,6648,383,1061
1549887507,34000,298,60.07059,-151.40828,6648,385,1061
1549887581,34000,298,60.13385,-151.64114,41406,384,1061
1549887642,34000,298,60.18590,-151.83427,41406,386,1061
1549887702,34000,298,60.23621,-152.02275,41406,385,1061
1549887765,34000,298,60.28885,-152.22163,3076,386,1061
1549887825,34000,297,60.33902,-152.41295,3076,384,1061
1549887887,33975,297,60.39003,-152.60893,3076,386,1061
1549887950,34000,297,60.44031,-152.80403,3076,381,1061
1549888011,34000,297,60.48990,-152.99806,3076,380,1061
1549888071,34000,297,60.53919,-153.19247,3076,379,1061
1549888133,34000,296,60.58910,-153.39082,3076,392,1061
1549888195,34000,296,60.63991,-153.59521,3076,395,1061
1549888257,34000,296,60.69008,-153.79884,3076,393,1061
1549888320,34000,296,60.74029,-154.00449,3076,391,1061
1549888381,34000,296,60.79024,-154.21068,3076,394,1061
1549888442,34000,295,60.83922,-154.41521,3076,392,1061
1549888505,34000,295,60.88889,-154.62433,3076,396,1061
1549888567,34000,295,60.93809,-154.83347,3076,394,1061
1549888627,34000,295,60.98621,-155.04030,3076,393,1061
1549888691,34000,295,61.03473,-155.25073,3076,394,1061
1549888752,34000,295,61.08279,-155.46126,3076,393,1061
1549888813,34000,294,61.12923,-155.66650,3076,392,1061
1549888875,34200,294,61.17668,-155.87843,3076,396,1061
1549888936,35525,294,61.22292,-156.08708,3076,389,1061
1549888998,36000,294,61.26936,-156.29852,3076,392,1061
1549889060,36000,294,61.31521,-156.50951,3076,393,1061
1549889120,36000,294,61.36027,-156.71916,3076,394,1061
1549889156,36000,293,61.38638,-156.84131,3076,392,1061
1549889274,36000,298,61.46872,-157.24674,5798,390,1061
1549889329,36000,290,61.49436,-157.40170,5798,380,1061
1549889389,36000,298,61.53328,-157.58278,5798,380,1061
1549889445,36000,290,61.56788,-157.76373,5798,380,1061
1549889504,36000,296,61.61118,-157.97011,5798,380,1061
1549889563,36000,290,61.65165,-158.18057,5798,380,1061
1549889621,36000,298,61.69452,-158.37778,5798,380,1061
1549889678,36000,289,61.73302,-158.58084,5798,380,1061
1549889742,36000,297,61.77945,-158.80579,5798,390,1061
1549889817,36000,289,61.82357,-159.04587,5798,390,1061
1549889873,36000,297,61.86399,-159.24487,5798,390,1061
1549889932,36000,289,61.90321,-159.46178,5798,390,1061
1549889995,36000,297,61.94809,-159.68466,5798,390,1061
1549890084,36000,290,62.02546,-160.09227,2602,390,1061
1549890147,36000,290,62.06543,-160.31465,2602,387,1061
1549890208,36000,290,62.10420,-160.53262,2602,387,1061
1549890268,36000,290,62.14325,-160.75490,2602,388,1061
1549890330,36000,290,62.18145,-160.97475,2602,387,1061
