snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1549879934,38975,73,59.75883,-160.65517,3893,498,7444
1549879998,38975,73,59.79970,-160.37993,3893,496,7444
1549880052,39000,73,59.83406,-160.14542,3893,493,7444
1549880117,39000,74,59.87485,-159.86142,3893,491,7444
1549880201,39000,75,59.91703,-159.53273,5798,480,7444
1549880258,39000,76,59.94043,-159.31421,5798,480,7444
1549880317,39000,73,59.96847,-159.08710,5798,480,7444
1549880375,39000,75,59.99845,-158.84567,5798,480,7444
1549880434,39000,74,60.03045,-158.59680,5798,470,7444
1549880492,39000,75,60.06369,-158.33578,5798,480,7444
1549880580,39000,75,60.14316,-157.85577,3538,490,7444
1549880643,39000,76,60.17770,-157.57643,3538,492,7444
1549880706,39000,76,60.21153,-157.29826,3538,493,7444
1549880764,39000,76,60.24209,-157.04172,3538,494,7444
1549880845,39000,76,60.28459,-156.67769,3538,492,7444
1549880908,39000,77,60.31615,-156.40068,6648,494,7444
1549880969,38975,77,60.34644,-156.12993,6648,493,7444
1549881034,39000,77,60.37871,-155.83491,6648,497,7444
1549881094,39000,77,60.40796,-155.56195,6648,498,7444
1549881159,39000,78,60.43909,-155.26419,6648,498,7444
1549881219,39000,78,60.46717,-154.99002,6648,497,7444
1549881285,38000,77,60.49795,-154.69025,6648,496,7444
1549881346,35375,74,60.53261,-154.42070,6648,489,7444
1549881412,32775,75,60.57116,-154.12886,6648,493,7444
1549881473,30625,75,60.60603,-153.85852,6648,485,7444
1549881532,28550,75,60.63918,-153.59593,6648,472,0000
1549881599,26375,75,60.67378,-153.31725,6648,454,0000
1549881659,24425,76,60.70409,-153.06976,6648,438,0000
1549881725,22400,75,60.73540,-152.80978,6648,436,0000
1549881786,20425,76,60.76371,-152.56959,6648,420,0000
1549881847,18625,76,60.79015,-152.34154,6648,404,0000
1549881906,17100,76,60.81561,-152.11885,6648,384,0000
1549881942,15550,76,60.82965,-151.99405,6648,383,0000
1549881972,14550,77,60.84187,-151.88745,6648,387,0000
1549882008,13525,77,60.85565,-151.76088,6648,377,0000
1549882043,12550,77,60.86888,-151.63879,6648,367,0000
1549882074,11725,77,60.87976,-151.53854,6648,358,0000
1549882088,11325,77,60.88518,-151.48906,6648,356,0000
1549882103,10900,77,60.89053,-151.43962,6648,352,0000
1549882119,10625,74,60.89616,-151.39122,6648,339,0000
1549882135,10475,69,60.90322,-151.34657,6648,323,0000
1549882144,10375,66,60.90875,-151.31848,6648,312,0000
1549882160,10250,65,60.91768,-151.27814,6648,301,0000
1549882174,10100,65,60.92615,-151.24007,6648,293,0000
1549882190,9975,65,60.93462,-151.20227,6648,289,0000
1549882200,9875,65,60.94023,-151.17717,6648,288,0000
1549882214,9750,65,60.94870,-151.13921,6648,287,0000
1549882231,9575,65,60.95703,-151.10164,6648,286,0000
1549882244,9275,55,60.96652,-151.06703,6648,283,0000
1549882250,9175,51,60.97078,-151.05548,6648,281,0000
1549882261,9000,44,60.97989,-151.03531,6648,277,0000
1549882271,8825,41,60.98902,-151.01827,6648,275,0000
1549882285,8575,42,61.00284,-150.99206,6648,271,0000
1549882296,8375,42,61.01243,-150.97412,6648,269,0000
1549882311,8100,42,61.02663,-150.94760,6648,265,0000
1549882326,7825,42,61.04008,-150.92259,6648,265,0000
1549882341,7550,42,61.05424,-150.89600,6648,264,0000
1549882356,7300,42,61.06782,-150.87035,6648,261,0000
1549882373,7025,42,61.08119,-150.84473,6648,260,0000
1549882387,6775,42,61.09451,-150.81934,6648,259,0000
1549882402,6525,42,61.10773,-150.79448,6648,260,0000
1549882417,6275,42,61.12116,-150.76921,6648,260,0000
1549882433,6000,42,61.13501,-150.74310,6648,258,0000
1549882447,5725,56,61.14637,-150.71564,6648,257,0000
1549882453,5625,62,61.14944,-150.70424,6648,256,0000
1549882462,5475,72,61.15367,-150.68156,6648,254,0000
1549882469,5375,72,61.15558,-150.66885,6648,253,0000
1549882478,5200,72,61.15907,-150.64606,6648,253,0000
1549882494,5075,74,61.16428,-150.61137,6648,248,0000
1549882503,4925,85,61.16602,-150.58725,6648,245,0000
1549882512,4700,89,61.16634,-150.56380,6648,246,0000
1549882518,4575,90,61.16634,-150.55206,6648,245,0000
1549882528,4350,90,61.16629,-150.52849,6648,242,0000
1549882538,4150,89,61.16629,-150.50574,6648,236,0000
1549882550,3925,89,61.16638,-150.48268,6648,233,0000
1549882559,3750,89,61.16656,-150.46071,6648,228,0000
1549882569,3525,88,61.16676,-150.43854,6648,224,0000
1549882579,3325,89,61.16685,-150.41698,6648,220,0000
1549882605,2875,89,61.16689,-150.36571,6648,207,0000
1549882614,2675,89,61.16698,-150.34584,6648,204,0000
1549882625,2500,89,61.16713,-150.32634,6648,199,0000
1549882634,2300,89,61.16716,-150.30808,6648,197,0000
1549882645,2125,89,61.16721,-150.28856,6648,194,0000
1549882655,1975,89,61.16725,-150.27080,6648,190,0000
1549882665,1800,89,61.16731,-150.25166,6648,187,0000
1549882675,1650,90,61.16731,-150.23407,6648,182,0000
1549882684,1525,89,61.16736,-150.21800,6648,172,0000
1549882695,1350,89,61.16748,-150.20116,6648,165,0000
1549882705,1225,89,61.16754,-150.18616,6648,156,0000
1549882715,1100,89,61.16762,-150.17172,6648,145,0000
1549882724,975,90,61.16764,-150.15889,6648,143,0000
1549882734,825,90,61.16764,-150.14526,6648,144,0000
1549882740,775,90,61.16764,-150.13783,6648,144,0000
1549882750,625,89,61.16762,-150.12405,6648,147,0000
1549882761,500,89,61.16771,-150.10835,6648,148,0000
1549882772,350,90,61.16778,-150.09419,6648,146,0000
1549882781,200,90,61.16773,-150.08006,6648,144,0000
1549882793,50,89,61.16773,-150.06450,6648,145,0000
1549882802,0,89,61.16780,-150.05196,6648,146,0000
1549882837,0,90,61.16785,-150.01100,41406,70,0000
1549882845,0,90,61.16785,-150.00806,41406,54,0000
1549882851,0,90,61.16785,-150.00491,41406,47,0000
