snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1549915323,31000,71,59.78648,-160.44881,5798,560,6233
1549915412,31000,71,59.84326,-160.07987,5798,560,6233
1549915499,31000,71,59.91248,-159.59682,5798,560,6233
1549915520,31000,74,59.93898,-159.40430,3538,560,6233
1549915610,31000,74,60.00016,-158.95628,3538,558,6233
1549915673,31000,75,60.04075,-158.65141,3538,557,6233
1549915735,31000,75,60.08153,-158.33933,3538,557,6233
1549915796,31000,75,60.12003,-158.03824,3538,556,6233
1549915859,31000,76,60.15971,-157.72162,3538,555,6233
1549915921,31000,76,60.19817,-157.40794,3538,555,6233
1549915985,31000,76,60.23621,-157.09105,3538,555,6233
1549916046,31000,76,60.27319,-156.77599,3538,555,6233
1549916068,31000,76,60.28473,-156.67603,3538,555,6233
1549916114,31000,77,60.31151,-156.44180,3538,555,6233
1549916206,31000,77,60.36209,-155.98740,3076,551,6233
1549916268,31000,77,60.39652,-155.66954,3076,549,6233
1549916335,31000,78,60.43153,-155.33731,3076,547,6233
1549916398,31000,78,60.46431,-155.01842,3076,547,6233
1549916459,31000,77,60.49533,-154.71565,3076,543,6233
1549916523,31000,74,60.53494,-154.40366,3076,540,6233
1549916586,30575,75,60.57573,-154.09358,3076,540,6233
1549916647,28475,75,60.61400,-153.79590,3076,535,6233
1549916710,26300,75,60.65213,-153.49283,3076,517,6233
1549916771,24300,75,60.68623,-153.21695,3076,500,6233
1549916834,22200,76,60.72102,-152.92950,3076,485,6233
1549916895,20150,76,60.75279,-152.66232,3076,472,6233
1549916960,17600,76,60.78470,-152.38881,3076,469,6233
1549916988,16550,76,60.79944,-152.26056,3076,462,6233
1549917022,15475,76,60.81552,-152.11935,3076,451,6233
1549917056,14650,77,60.83084,-151.98373,3076,437,6233
1549917086,13900,77,60.84421,-151.86383,3076,424,6233
1549917119,13125,77,60.85831,-151.73654,3076,410,6233
1549917152,12375,77,60.87199,-151.61218,3076,396,6233
1549917184,11675,77,60.88390,-151.50212,3076,386,6233
1549917196,11425,77,60.88847,-151.45961,3076,381,6233
1549917206,11150,77,60.89310,-151.41679,3076,377,6233
1549917219,10875,72,60.89875,-151.37444,3076,372,6233
1549917232,10650,68,60.90546,-151.33589,3076,367,6233
1549917240,10475,66,60.91168,-151.30569,3076,362,6233
1549917252,10225,65,60.91989,-151.26889,3076,356,6233
1549917265,10000,65,60.92743,-151.23465,3076,351,6233
1549917279,9750,65,60.93618,-151.19513,3076,341,6233
1549917289,9675,65,60.94400,-151.16020,3076,328,6233
1549917300,9725,65,60.95128,-151.12736,3076,314,6233
1549917313,9600,73,60.95764,-151.09412,3076,307,6233
1549917319,9475,81,60.95946,-151.07555,3076,306,6233
1549917325,9375,84,60.96043,-151.05829,3076,304,6233
1549917331,9250,86,60.96109,-151.04102,3076,303,6233
1549917337,9125,86,60.96158,-151.02412,3076,303,6233
1549917354,8850,86,60.96281,-150.98292,3076,300,6233
1549917365,8650,85,60.96411,-150.94636,3076,298,6233
1549917377,8475,85,60.96537,-150.91252,3076,296,6233
1549917391,8275,85,60.96658,-150.87819,3076,296,6233
1549917401,8025,86,60.96770,-150.84444,3076,297,6233
1549917413,7825,86,60.96881,-150.81010,3076,296,6233
1549917425,7675,85,60.97000,-150.77618,3076,294,6233
1549917437,7500,85,60.97133,-150.74237,3076,291,6233
1549917453,7350,85,60.97302,-150.70041,3076,288,6233
1549917465,7225,84,60.97445,-150.66779,3076,284,6233
1549917479,7050,84,60.97595,-150.63487,3076,282,6233
1549917490,6825,84,60.97747,-150.60156,3076,282,6233
1549917502,6625,84,60.97887,-150.57018,3076,281,6233
1549917514,6375,85,60.98025,-150.53789,3076,278,6233
1549917525,6175,85,60.98157,-150.50642,3076,271,6233
1549917538,5950,85,60.98287,-150.47464,3076,266,6233
1549917550,5750,85,60.98405,-150.44498,3076,265,6233
1549917562,5525,85,60.98539,-150.41391,3076,265,6233
1549917575,5275,85,60.98665,-150.38332,3076,265,6233
1549917587,5075,85,60.98785,-150.35310,3076,264,6233
1549917598,4875,85,60.98904,-150.32356,3076,264,6233
1549917605,4775,85,60.98969,-150.30708,3076,264,6233
1549917612,4750,85,60.99023,-150.29250,3076,266,6233
1549917619,4700,85,60.99083,-150.27658,3076,265,6233
1549917629,4525,85,60.99197,-150.24628,3076,264,6233
1549917635,4425,85,60.99251,-150.23177,3076,263,6233
1549917641,4350,86,60.99303,-150.21635,3076,261,6233
1549917648,4300,86,60.99353,-150.20125,3076,259,6233
1549917654,4225,83,60.99423,-150.18565,3076,256,6233
1549917663,4050,69,60.99670,-150.16486,3076,255,6233
1549917669,3950,57,61.00005,-150.15161,3076,254,6233
1549917676,3850,47,61.00474,-150.13992,3076,253,6233
1549917685,3700,28,61.01308,-150.12788,3076,250,6233
1549917695,3550,17,61.02301,-150.12012,3076,248,6233
1549917702,3350,15,61.03315,-150.11415,3076,248,6233
1549917708,3225,15,61.03967,-150.11037,3076,249,6233
1549917715,3075,16,61.04631,-150.10638,3076,249,6233
1549917726,2850,9,61.06014,-150.09924,3076,249,6233
1549917732,2725,359,61.06654,-150.09856,3076,249,6233
1549917738,2625,346,61.07355,-150.10080,3076,247,6233
1549917744,2525,336,61.07950,-150.10532,3076,245,6233
1549917750,2425,321,61.08585,-150.11372,3076,242,6233
1549917756,2300,311,61.09036,-150.12329,3076,240,6233
1549917763,2150,296,61.09399,-150.13519,3076,237,6233
1549917769,2025,284,61.09625,-150.14857,3076,234,6233
1549917775,1950,273,61.09694,-150.16133,3076,230,6233
1549917799,1750,265,61.09561,-150.21312,3076,220,6233
1549917810,1750,266,61.09497,-150.23244,3076,220,6233
1549917820,1750,266,61.09424,-150.25775,3076,220,6233
1549917826,1750,266,61.09390,-150.27019,3076,221,6233
1549917832,1750,266,61.09353,-150.28279,3076,220,6233
1549917839,1750,266,61.09320,-150.29541,3076,220,6233
1549917845,1750,266,61.09282,-150.30817,3076,220,6233
1549917851,1750,266,61.09250,-150.32034,3076,220,6233
1549917867,1750,267,61.09168,-150.35290,3076,220,6233
1549917874,1750,266,61.09120,-150.37140,3076,221,6233
1549917881,1750,266,61.09087,-150.38452,3076,221,6233
1549917888,1750,266,61.09058,-150.39694,3076,221,6233
1549917900,1750,267,61.08993,-150.42303,3076,221,6233
1549917906,1750,267,61.08962,-150.43570,3076,221,6233
1549917918,1750,266,61.08897,-150.46100,3076,220,6233
1549917924,1750,267,61.08865,-150.47356,3076,220,6233
1549917946,1750,304,61.09339,-150.51463,3076,204,6233
1549917953,1750,326,61.09959,-150.52594,3076,192,6233
1549917960,1750,344,61.10451,-150.53009,3076,189,6233
1549917967,1750,354,61.10971,-150.53183,3076,186,6233
1549917976,1750,359,61.11754,-150.53252,3076,187,6233
