snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1549908090,100,26,64.80905,-147.85355,1798,2,0000
1549908112,100,36,64.80945,-147.85290,1798,5,0000
1549908120,0,33,64.80961,-147.85266,1798,12,0000
1549908134,0,39,64.80978,-147.85233,1798,14,0000
1549908146,0,36,64.81016,-147.85167,1798,24,0000
1549908153,0,39,64.81039,-147.85123,1798,24,0000
1549908159,0,39,64.81059,-147.85086,1798,26,0000
1549908168,0,39,64.81096,-147.85016,1798,25,4223
1549908178,0,39,64.81134,-147.84947,1798,28,4223
1549908185,0,39,64.81163,-147.84885,1798,32,4223
1549908191,0,36,64.81196,-147.84828,1798,33,4223
1549908198,0,36,64.81229,-147.84769,1798,33,4223
1549908204,0,39,64.81265,-147.84703,1798,34,4223
1549908210,0,36,64.81298,-147.84645,1798,32,4223
1549908219,0,343,64.81337,-147.84628,1798,21,4223
1549908226,0,315,64.81355,-147.84656,1798,19,4223
1549908232,0,309,64.81367,-147.84691,1798,18,4223
1549908246,0,309,64.81400,-147.84779,1798,25,4223
1549908256,100,307,64.81431,-147.84885,1798,11,4223
1549908263,0,261,64.81444,-147.84940,1798,19,4223
1549908271,0,219,64.81429,-147.84976,1798,13,4223
1549908278,0,219,64.81407,-147.85022,1798,33,4223
1549908285,0,216,64.81345,-147.85133,1798,34,4223
1549908300,100,218,64.81023,-147.85730,1798,76,4223
1549908307,100,218,64.80835,-147.86070,1798,86,4223
1549908319,200,217,64.80397,-147.86877,1798,94,4223
1549908333,300,219,64.79983,-147.87656,1798,94,4223
1549908344,400,223,64.79559,-147.88513,1798,99,4223
1549908351,500,231,64.79352,-147.89059,1798,101,4223
1549908357,500,237,64.79205,-147.89589,1798,104,4223
1549908363,600,232,64.79018,-147.90190,1798,106,4223
1549908369,600,232,64.78842,-147.90744,1798,103,4223
1549908375,800,225,64.78670,-147.91191,1798,98,4223
1549908384,900,227,64.78377,-147.91916,1798,92,4223
1549908391,900,224,64.78186,-147.92371,1798,99,4223
1549908400,1000,223,64.77864,-147.93102,1798,105,4223
1549908408,1100,222,64.77530,-147.93835,1798,106,4223
1549908441,1300,234,64.76338,-147.96387,1798,121,4223
1549908450,1400,256,64.76128,-147.97485,1798,121,4223
1549908456,1500,269,64.76097,-147.98299,1798,119,4223
1549908479,1700,283,64.76314,-148.01090,1798,119,4223
1549908486,1800,285,64.76431,-148.02167,1798,117,4223
1549908493,1900,289,64.76538,-148.02956,1798,116,4223
1549908499,1900,291,64.76650,-148.03632,1798,116,4223
1549908506,2000,291,64.76775,-148.04373,1798,116,4223
1549908512,2000,297,64.76912,-148.05100,1798,118,4223
1549908518,2100,309,64.77113,-148.05780,1798,121,4223
1549908524,2100,321,64.77367,-148.06332,1798,121,4223
1549908530,2200,331,64.77637,-148.06732,1798,119,4223
1549908537,59300,336,64.77951,-148.07077,1798,119,4223
1549908545,2400,338,64.78404,-148.07527,1798,119,4223
1549908552,2400,340,64.78729,-148.07802,1798,119,4223
1549908558,2400,342,64.79047,-148.08048,1798,120,4223
1549908567,2500,344,64.79567,-148.08406,1798,120,4223
1549908573,2600,344,64.79887,-148.08615,1798,119,4223
1549908580,2600,345,64.80211,-148.08815,1798,119,4223
1549908591,2700,342,64.80698,-148.09152,1798,121,4223
1549908598,2800,338,64.81178,-148.09560,1798,122,4223
1549908604,2800,337,64.81508,-148.09878,1798,125,4223
1549908613,2800,336,64.81994,-148.10371,1798,128,4223
1549908619,2900,336,64.82346,-148.10735,1798,130,4223
1549908625,2900,338,64.82680,-148.11043,1798,132,4223
1549908634,2900,342,64.83214,-148.11481,1798,134,4223
1549908640,3000,343,64.83577,-148.11734,1798,134,4223
1549908646,3100,343,64.83963,-148.11997,1798,134,4223
1549908653,3100,342,64.84332,-148.12262,1798,133,4223
