snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1549925580,0,104,64.81802,-147.86523,1798,2,0000
1549925628,0,128,64.81796,-147.86496,1798,0,5232
1549925634,0,126,64.81780,-147.86459,1798,20,5232
1549925641,0,135,64.81760,-147.86427,1798,23,5232
1549925651,0,160,64.81716,-147.86395,1798,26,5232
1549925659,0,174,64.81677,-147.86401,1798,28,5232
1549925666,0,185,64.81634,-147.86427,1798,32,5232
1549925673,0,196,64.81590,-147.86485,1798,16,5232
1549925679,0,202,64.81552,-147.86551,1798,17,5232
1549925687,0,202,64.81508,-147.86629,1798,18,5232
1549925694,0,202,64.81446,-147.86740,1798,19,5232
1549925700,0,202,64.81407,-147.86812,1798,20,5232
1549925715,0,202,64.81283,-147.87042,1798,21,5232
1549925722,0,202,64.81235,-147.87134,1798,22,5232
1549925735,0,202,64.81130,-147.87323,1798,23,5232
1549925743,0,202,64.81048,-147.87477,1798,24,5232
1549925750,0,202,64.80994,-147.87573,1798,24,5232
1549925756,0,202,64.80939,-147.87672,1798,24,5232
1549925762,0,202,64.80885,-147.87772,1798,25,5232
1549925770,0,202,64.80824,-147.87886,1798,25,5232
1549925780,0,202,64.80713,-147.88089,1798,23,2374
1549925786,0,202,64.80662,-147.88181,1798,23,2374
1549925794,0,202,64.80602,-147.88295,1798,23,2374
1549925800,0,202,64.80557,-147.88379,1798,21,2374
1549925806,0,202,64.80512,-147.88460,1798,19,2374
1549925813,0,202,64.80471,-147.88538,1798,17,2374
1549925827,0,199,64.80389,-147.88684,1798,22,2374
1549925838,0,188,64.80370,-147.88716,1798,16,2374
1549925848,0,149,64.80338,-147.88727,1798,21,2374
1549925857,0,109,64.80306,-147.88680,1798,23,2374
1549925865,0,73,64.80290,-147.88592,1798,24,2374
1549925872,0,25,64.80302,-147.88525,1798,27,2374
1549925879,0,19,64.80353,-147.88431,1798,31,2374
1549925885,0,22,64.80412,-147.88319,1798,53,2374
1549925894,0,19,64.80673,-147.87840,1798,96,2374
1549925902,200,38,64.81021,-147.87209,1798,124,2374
