snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1549875364,4450,48,61.14152,-150.73009,3076,256,7436
1549875371,4250,54,61.14601,-150.71741,3076,256,7436
1549875380,4025,64,61.15116,-150.69691,3076,256,7436
1549875389,3900,70,61.15466,-150.67680,3076,253,7436
1549875395,3800,70,61.15707,-150.66273,3076,250,7436
1549875402,3725,70,61.15942,-150.64894,3076,246,7436
1549875409,3625,71,61.16162,-150.63570,3076,241,7436
1549875420,3425,79,61.16515,-150.60823,3076,231,7436
1549875426,3350,86,61.16574,-150.59412,3076,228,7436
1549875433,3325,89,61.16582,-150.58075,3076,225,7436
1549875440,3300,89,61.16582,-150.56722,3076,219,7436
1549875452,3250,88,61.16615,-150.54173,3076,209,7436
1549875463,3125,89,61.16629,-150.52231,3076,207,7436
1549875473,2925,89,61.16638,-150.49887,3076,203,7436
1549875481,2825,89,61.16647,-150.48729,3076,202,7436
1549875493,2650,89,61.16661,-150.46266,3076,202,7436
1549875500,2550,89,61.16666,-150.44952,3076,202,7436
1549875512,2375,89,61.16676,-150.42674,3076,202,7436
1549875518,2275,89,61.16684,-150.41559,3076,202,7436
1549875548,2050,89,61.16699,-150.35634,3076,194,7436
1549875560,1975,89,61.16707,-150.33377,3076,185,7436
1549875566,1950,89,61.16713,-150.32216,3076,184,7436
1549875574,1900,89,61.16716,-150.31062,3076,182,7436
1549875581,1875,89,61.16721,-150.29954,3076,181,7436
1549875592,1800,89,61.16727,-150.27843,3076,180,7436
1549875600,1800,89,61.16731,-150.26753,3076,179,7436
1549875612,1700,89,61.16739,-150.24599,3076,179,7436
1549875619,1650,89,61.16740,-150.23540,3076,180,7436
1549875631,1575,89,61.16745,-150.21464,3076,182,7436
1549875641,1350,89,61.16750,-150.19276,3076,176,7436
1549875648,1250,89,61.16753,-150.18251,3076,172,7436
1549875654,1175,89,61.16753,-150.17281,3076,168,7436
1549875661,1075,89,61.16757,-150.16270,3076,164,7436
1549875667,950,89,61.16762,-150.15221,3076,161,7436
1549875673,875,90,61.16762,-150.14299,3076,161,7436
1549875682,725,89,61.16762,-150.12837,3076,159,7436
1549875691,625,88,61.16773,-150.11791,3076,156,7436
1549875697,550,89,61.16782,-150.10906,3076,154,7436
1549875703,450,90,61.16782,-150.09959,3076,154,7436
1549875710,350,90,61.16778,-150.09013,3076,155,7436
1549875724,125,90,61.16773,-150.06775,3076,154,7436
1549875745,0,90,61.16780,-150.03567,3076,153,7436
1549875764,0,90,61.16783,-150.01407,3076,92,7436
1549875772,0,90,61.16783,-150.00938,3076,69,7436
1549875778,0,90,61.16785,-150.00619,3076,51,7436
1549875790,0,90,61.16786,-150.00122,3076,32,7436
1549875803,0,75,61.16798,-149.99812,3076,15,7436
1549875811,0,73,61.16811,-149.99730,3076,34,7436
1549875817,0,70,61.16825,-149.99643,3076,33,7436
1549875823,0,61,61.16842,-149.99570,3076,31,7436
1549875830,0,59,61.16860,-149.99506,3076,29,7436
1549875836,0,53,61.16879,-149.99454,3076,26,7436
1549875843,0,39,61.16902,-149.99406,3076,26,7436
1549875850,0,33,61.16928,-149.99371,3076,27,7436
1549875857,0,33,61.16970,-149.99318,3076,27,7436
1549875864,0,36,61.16999,-149.99274,3076,30,7436
1549875874,0,36,61.17047,-149.99200,3076,32,7436
1549875885,0,36,61.17097,-149.99120,3076,24,7436
1549875892,0,19,61.17122,-149.99094,3076,25,7436
1549875900,0,354,61.17157,-149.99092,3076,30,7436
1549875907,0,345,61.17218,-149.99126,3076,34,7436
1549875914,0,345,61.17257,-149.99146,3076,33,7436
1549875921,0,345,61.17291,-149.99161,3076,24,7436
1549875927,0,340,61.17311,-149.99176,3076,21,7436
1549875938,0,337,61.17344,-149.99200,3076,19,7436
1549875951,0,337,61.17367,-149.99181,3076,15,7436
1549875957,0,337,61.17373,-149.99158,3076,13,7436
1549875965,0,337,61.17377,-149.99133,3076,13,7436
1549875974,0,337,61.17382,-149.99104,3076,11,7436
1549875986,0,337,61.17387,-149.99080,3076,2,7436
