snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1549902964,35000,78,56.77542,-160.52458,3538,522,0000
1549902988,35000,78,56.78554,-160.43079,3538,521,0000
1549903083,35000,73,56.84345,-160.02704,3538,517,0000
1549903147,35000,73,56.88544,-159.76274,3538,516,0000
1549903207,35000,74,56.92607,-159.50285,3538,513,0000
1549903271,35000,74,56.96654,-159.23944,3538,512,0000
1549903341,35000,74,57.01071,-158.94754,3538,512,0000
1549903405,35000,74,57.04991,-158.68368,3538,513,0000
1549903469,35000,75,57.08867,-158.41814,3538,511,0000
1549903530,35000,75,57.12602,-158.15858,3538,510,0000
1549903562,35000,75,57.14507,-158.02443,3538,510,0000
1549903624,35000,75,57.18183,-157.76297,3538,512,0000
1549903779,35000,76,57.27126,-157.10573,3538,509,0000
1549903843,35000,76,57.30629,-156.84030,3538,509,0000
1549903906,35000,76,57.34081,-156.57440,3538,505,0000
1549903972,35000,76,57.37523,-156.30420,3538,505,0000
1549904033,35000,77,57.40750,-156.04542,3538,504,0000
1549904095,35000,77,57.43968,-155.78322,3538,504,6206
1549904158,35000,77,57.47153,-155.51811,3538,502,6206
1549904220,35000,77,57.50272,-155.25409,3538,502,6206
1549904283,35000,77,57.53307,-154.99211,3538,499,6206
1549904347,35000,78,57.56355,-154.72321,3538,498,6206
1549904414,35000,78,57.59450,-154.44511,3538,498,6206
1549904476,35000,78,57.62297,-154.18333,3538,497,6206
1549904536,35000,78,57.64993,-153.93065,3538,495,6206
1549904584,35000,79,57.67101,-153.72948,3538,493,6206
1549904660,35000,79,57.70340,-153.41309,3538,489,6206
1549904746,35000,79,57.73865,-153.05957,41579,485,6206
1549904812,35000,79,57.76490,-152.78888,3772,484,6206
1549904875,35000,80,57.78925,-152.53171,3772,485,6206
1549904938,35000,80,57.81364,-152.26904,3772,484,6206
1549905000,35000,80,57.83638,-152.01729,3772,483,6206
1549905064,35000,80,57.86001,-151.74957,3772,481,6206
1549905126,35000,80,57.88202,-151.49464,3772,479,6206
1549905189,35000,81,57.90344,-151.23908,3772,475,6206
1549905252,35000,81,57.92441,-150.98325,3772,472,6206
1549905314,35000,81,57.94441,-150.73242,3772,467,6206
1549905377,35000,81,57.96405,-150.48009,3772,465,6206
1549905440,35000,81,57.98351,-150.22440,3772,464,6206
1549905504,35000,84,58.00059,-149.97372,3772,465,6206
1549905564,35000,86,58.01056,-149.72461,3772,465,6206
1549905628,35000,86,58.01958,-149.47528,3772,463,6206
1549905688,35000,86,58.02809,-149.22650,3772,461,6206
1549905710,35000,86,58.03081,-149.14389,3772,461,6206
1549905800,35000,86,58.04203,-148.78683,6648,459,6206
1549905859,35000,86,58.04887,-148.54721,6648,457,6206
1549905950,35000,87,58.05844,-148.18625,6648,457,6206
1549905978,35000,87,58.06116,-148.07712,6648,458,6206
1549906027,35000,87,58.06568,-147.88586,6648,458,6206
1549906100,35000,86,58.06979,-147.64491,5798,450,6206
1549906224,35000,89,58.07027,-147.22307,5798,450,6206
1549906296,35000,89,58.06943,-146.98737,5798,450,6206
1549906333,35000,82,58.07595,-146.81784,5798,440,6206
1549906392,35000,89,58.08084,-146.56590,5798,440,6206
1549906453,35000,89,58.08393,-146.31523,5798,440,6206
1549906531,35000,89,58.08577,-146.03673,5798,440,6206
1549906641,35000,89,58.08622,-145.61381,5798,440,0000
1549906686,35000,89,58.08550,-145.39700,5798,440,0000
1549906751,35000,89,58.08508,-145.13312,5798,440,0000
1549906801,35000,89,58.08458,-144.92148,5798,440,0000
1549906894,35000,89,58.08413,-144.62094,5798,430,0000
1549906936,35000,89,58.08378,-144.45346,5798,440,0000
1549907013,35000,89,58.08350,-144.18796,5798,430,0000
1549907063,35000,89,58.08336,-143.99307,5798,430,0000
1549907115,35000,89,58.08328,-143.78567,5798,430,0000
1549907174,35000,89,58.08324,-143.55014,5798,430,0000
1549907259,35000,97,58.07447,-143.27002,5798,450,0000
1549907289,35000,104,58.05607,-143.10423,5798,450,0000
1549907348,35000,97,58.03406,-142.84732,5798,460,0000
1549907409,35000,104,58.00364,-142.59412,5798,460,0000
1549907466,35000,97,57.97724,-142.34906,5798,470,0000
1549907525,35000,103,57.94524,-142.09099,5798,470,0000
1549907597,35000,97,57.91689,-141.81760,5798,480,0000
1549907661,35000,104,57.88640,-141.57082,5798,480,0000
1549907720,35000,97,57.86398,-141.34389,5798,480,0000
1549907783,35000,103,57.83682,-141.10696,5798,470,0000
